Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Oceans_Southern,Regions_encoded,Regions_North Pacific,Regions_South Atlantic,Regions_North Atlantic,Regions_North Indian,Regions_Antarctic,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
Pacific,South Indian,-13.338481167103724,-34.102954716214796,2015-06-05 21:22:57.688844416,4.98882950495739,0,2015,6,5,156,23,2,summer,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,1981,5.423682409308693,-0.23280041358121595,-0.5952088444564766,5133.080088807057,-3475.742559102578,-1469.8106901011415,7,8,148,13.338481167103724,34.102954716214796,0,0,7277.563115872984,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Tropical,12290.029353686947,4860.273528203702,16528.3069399712,7525.716318748627,11490.714832936213,4038.890304089269,280.90252203778294,4063.4838300849906,-80.03088700262235,-68.20590943242959,24580.058707373893,454.8816192248222,36.61866464279354,7,-11.207183312752607,1.7711335322802595,-26.992684102822484,5.730195892981084,2010,2022,6,164,11.156241280320087,-2.13683030530017
Pacific,South Atlantic,-39.24642718402621,-169.70585819060076,2015-06-08 10:45:26.563281632,5.284083341049086,0,2015,6,8,159,24,2,summer,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,1984,5.431895961670089,-0.6849793740054638,-2.9619259853485698,-4854.4873383343665,-881.697139405508,-4030.657990491808,3,0,60,39.24642718402621,169.70585819060076,0,0,3513.6463794246724,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,8801.774833730955,15360.573293670295,4779.277399050615,19465.617918193646,14371.546989799095,15527.020610337702,340.01315157375086,16432.53169205181,-235.47856310415727,-339.41171638120153,17603.54966746191,6660.348606180091,174.18484535377746,6,-37.09139576649334,2.511165265249035,-170.7551021167258,3.177370713924941,2012,2022,5,164,11.156241280320087,-2.13683030530017
Indian,South Atlantic,38.02312354027473,-41.03019403827396,2015-06-11 00:07:55.437718848,8.340957564044086,0,2015,6,11,162,24,2,summer,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,1987,5.4401095140314855,0.6636286976703568,-0.716111978700029,3786.0257182300006,-3294.6464085687594,3924.405089106626,15,7,307,38.02312354027473,41.03019403827396,1,0,2833.3365631564197,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,8379.94198830387,897.150264763688,17655.71916826851,4903.332126737543,5779.564965152443,5953.393705924559,130.46553115388934,4607.922083422641,228.1387412416484,-82.06038807654792,16759.88397660774,-1560.0961367987347,55.939563339173525,5,39.799998673240495,2.4724253981087094,-44.48943449529128,3.133310985704257,2012,2018,4,164,11.156241280320087,-2.13683030530017
Indian,North Pacific,-57.603552738903545,-126.73629404137056,2015-06-13 13:30:24.312156064,30.133126675577714,1,2015,6,13,164,24,2,summer,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,1989,5.44558521560575,-1.0053716561400643,-2.2119656127975866,-2041.6782204999881,-2735.503428834902,-5379.424879554364,0,2,2,57.603552738903545,126.73629404137056,0,0,6431.112518607569,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,10371.73182396819,12599.905297197356,8105.535112967328,16321.910275425522,16412.766219278634,12085.888624351017,81.41918334229726,12785.412527175207,-345.62131643342127,-253.4725880827411,20743.46364793638,7300.460797745276,139.21299334287866,5,-56.14060729580798,2.2035103874795627,-132.7765269172847,5.428143520475757,2015,2022,4,164,11.156241280320087,-2.13683030530017
Indian,Antarctic,29.99864738611606,-142.7598641324503,2015-06-16 02:52:53.186593280,6.953701408434262,0,2015,6,16,167,25,2,summer,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,1992,5.453798767967146,0.5235751680325159,-2.491629668811016,-4392.534302157857,-3338.9673535671236,3185.369745599331,13,2,262,29.99864738611606,142.7598641324503,1,0,2352.3700597128573,2,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,Atlantic_Basin,Temperate,613.324543421698,9469.583719583932,9215.780086544853,12317.179360442451,6671.846002475127,14854.217536319542,118.04311399329265,13529.985050103307,179.99188431669634,-285.5197282649006,1226.649086843396,-4282.602824999214,145.87768044533817,16,28.782516323080333,1.535690434191182,-136.83896330345632,5.903270963939646,2010,2022,10,164,11.156241280320087,-2.13683030530017
Indian,Arctic,68.72147759320269,179.934018970564,2015-06-18 16:15:22.061030496,18.871442983999547,1,2015,6,18,169,25,2,summer,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,1994,5.45927446954141,1.1994160508368954,3.14044106738228,-2312.046829305605,2.6625224167223687,5936.671910260182,19,19,399,68.72147759320269,179.934018970564,1,1,4420.9881920231355,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Pacific_Basin,Polar,4487.956357346969,8562.166863094077,9996.55478345421,8304.020964758567,2366.063738128426,12373.605490917447,240.94729744594886,11180.341056225507,412.3288655592162,359.868037941128,8975.912714693937,12365.331652940524,192.61072832397562,4,67.7063264903012,2.8395625870441092,174.78577130658522,3.713352007818723,2013,2023,4,164,11.156241280320087,-2.13683030530017
Atlantic,South Pacific,-11.292524320542311,-89.13254937468989,2015-06-21 05:37:50.935467712,14.220160000378494,1,2015,6,21,172,25,2,summer,1.2246467991473532e-16,-1.0,0.1797665857255624,-0.9837092937736097,1997,5.467488021902806,-0.19709173025499888,-1.5556564572847515,94.5851257555615,-6246.94280124158,-1247.5577309294347,7,5,145,11.292524320542311,89.13254937468989,0,0,5899.110321476878,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Tropical,7422.876800960604,6978.219905224016,13047.304042096452,12007.66033030539,11263.214811464883,9912.95479733197,247.5962446532346,9471.871313168967,-67.75514592325386,-178.26509874937977,14845.753601921208,1006.531481565624,89.84504696176396,2,-12.042913375276473,1.0612103782613773,-88.29154675409868,1.1893573120314211,2015,2018,2,164,11.156241280320087,-2.13683030530017
Pacific,Antarctic,39.08284511985517,-143.8199327747288,2015-06-23 19:00:19.809904928,3.6318886975922977,0,2015,6,23,174,26,2,summer,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703663,1999,5.47296372347707,0.6821243283884706,-2.510131356915922,-3991.7529440955645,-2919.389480769563,4016.5550528875387,15,2,302,39.08284511985517,143.8199327747288,1,0,2348.9757420293076,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Temperate,566.4893158569255,9018.34299704272,9576.67707840008,11388.095448593018,5661.72930184734,14321.47037551671,72.42555991721154,12958.175152007674,234.49707071913105,-287.6398655494576,1132.978631713851,-5620.892157782709,149.03570661418726,30,39.77929474376851,1.5305836741923746,-135.53164533523608,5.288189932216005,2010,2023,12,164,11.156241280320087,-2.13683030530017
Pacific,South Atlantic,4.641912424643225,-165.44202076344192,2015-06-26 08:22:48.684342144,14.056636582127105,0,2015,6,26,177,26,2,summer,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752,2002,5.4811772758384665,0.08101665539925744,-2.887507983474884,-6146.2249635640055,-1596.1591147925365,515.5926468902912,9,0,180,4.641912424643225,165.44202076344192,1,0,5857.922385836139,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Atlantic_Basin,Tropical,4269.785289788846,13053.41451440431,5789.895817544478,15495.677612732276,9491.386286461617,18317.710864378903,338.1946667985142,17151.333137007543,27.85147454785935,-330.88404152688383,8539.570579577692,-767.9673717399035,165.5071285028207,1,4.641912424643225,0.0,-165.44202076344192,0.0,2015,2015,1,164,11.156241280320087,-2.13683030530017
Pacific,North Indian,69.77941024541458,-114.66463505086848,2015-06-28 21:45:17.558779392,13.12331428968115,0,2015,6,28,179,26,2,summer,1.2246467991473532e-16,-1.0,0.06021327736579302,-0.9981855344718586,2004,5.486652977412731,1.2178804588823489,-2.001275417235351,-918.9264080405591,-2001.1419572816244,5978.348109922401,19,3,383,69.77941024541458,114.66463505086848,1,0,3984.427262219875,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Polar,4161.752391957316,6309.898600763752,12201.670602489385,7571.763235188267,2248.4269944708417,10929.686229286623,53.599590154841245,9589.025797491977,418.6764614724875,-229.32927010173697,8323.504783914632,-8001.230609855296,134.22795768969564,5,67.98733117578989,2.102362346447449,-115.06479703456701,2.6527908394706583,2010,2023,5,164,11.156241280320087,-2.13683030530017
Southern,Arctic,37.73743049541292,-18.111717587037695,2015-07-01 11:07:46.433216608,7.38499207232869,0,2015,7,1,182,27,3,summer,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,2007,5.494866529774128,0.6586424133874704,-0.3161091050851704,4788.700098153579,-1566.272490380354,3899.33107799551,15,8,308,37.73743049541292,18.111717587037695,1,0,2090.850945779543,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,9951.214111999472,2189.517357298412,17385.12807278879,2936.5330415048566,5811.3325823187115,4588.71853798438,241.58459974174173,3239.4900609012175,264.16201346789046,-54.335152761113086,29853.64233599842,-683.4896835933829,41.85866665756008,5,39.38016279358902,2.0184071435986928,-29.88870612486007,6.745858641551413,2012,2023,3,170,9.642032088268206,-3.3801710161171488
Atlantic,South Atlantic,29.477007147841025,4.585129302681064,2015-07-04 00:30:15.307653824,8.79191174033956,0,2015,7,4,185,27,3,summer,-0.4999999999999998,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,2010,5.503080082135524,0.5144708283637288,0.08002560296145622,5528.544636866032,443.37198815390974,3135.0050204585436,13,10,270,29.477007147841025,4.585129302681064,1,1,2476.8893088814143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,11941.600821967428,4277.135809471242,16002.821184299837,1213.2327832614449,6729.849750504969,3313.58681389032,232.75683997235168,2382.1335249094336,206.33905003488718,13.75538790804319,35824.802465902285,135.15588922890504,29.831482717360455,8,28.96766249825771,1.7253205436212622,11.402394585464009,5.411635370081145,2012,2023,6,170,9.642032088268206,-3.3801710161171488
Atlantic,North Indian,23.712499693668345,40.62771862681099,2015-07-06 13:52:44.182091040,6.974005105745015,0,2015,7,6,187,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,2012,5.508555783709788,0.41386119353265943,0.7090874576116811,4427.089424057169,3798.191219384032,2562.0819058717093,12,12,252,23.712499693668345,40.62771862681099,1,1,4624.300429404205,0,0,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,Indian_Basin,Temperate,13486.219146764752,7863.615104475495,12420.282260677372,2811.1381515793933,7370.833734013712,5112.990982602121,572.0389450743739,5166.890175355103,165.9874978556784,121.88315588043297,40458.65744029426,963.3847654926993,47.04140901951754,2,21.206314367656837,3.5442812778659074,41.249236285810426,0.8789587026113805,2015,2020,2,170,9.642032088268206,-3.3801710161171488
Atlantic,Antarctic,23.56445614177389,7.107295117416221,2015-07-09 03:15:13.056528256,2.479288854068004,0,2015,7,9,190,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,2015,5.516769336071184,0.41127734611575406,0.12404570070983004,5794.856777546183,722.5368491237357,2547.001458457652,12,10,250,23.56445614177389,7.107295117416221,1,1,3163.763834387565,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,Atlantic_Basin,Temperate,12637.456346716886,4698.364930349557,15813.288269589819,1577.1812867294336,7387.2954259068165,2730.313602204768,387.84010802045736,2022.346989948339,164.95119299241722,21.321885352248664,37912.36904015066,167.47954408099824,24.612948566631218,1,23.56445614177389,0.0,7.107295117416221,0.0,2015,2015,1,170,9.642032088268206,-3.3801710161171488
Southern,North Pacific,39.511415701769856,-34.57008357423523,2015-07-11 16:37:41.930965472,78.7025621869456,1,2015,7,11,192,28,3,summer,-0.4999999999999998,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,2017,5.522245037645448,0.6896042961200699,-0.6033617810600143,4047.3471167351468,-2788.959888504824,4053.4337365950437,15,8,308,39.511415701769856,34.57008357423523,1,0,2975.3967140816144,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,8745.590420563742,1167.5588179557658,17618.344792741012,4320.408199172509,5614.07442742932,5621.959759638281,232.40670145640482,4257.404407705262,276.579909912389,-103.71025072270568,26236.771261691225,-1365.912942946534,52.4999299912645,5,39.38016279358902,2.0184071435986928,-29.88870612486007,6.745858641551413,2012,2023,3,170,9.642032088268206,-3.3801710161171488
Pacific,North Pacific,12.403294421674184,80.40910021877264,2015-07-14 06:00:10.805402688,21.23183937294135,1,2015,7,14,195,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,2020,5.530458590006845,0.21647832575246045,1.4034035473836752,1036.7107878557874,6135.328285080093,1368.436544615639,11,14,234,12.403294421674184,80.40910021877264,1,1,6445.884338788946,3,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,Indian_Basin,Tropical,13240.681565658415,12087.673599185995,8048.603746049662,6997.666772735,8628.35998464136,8966.202058647808,447.0982910704298,9402.13462319231,86.82306095171928,241.2273006563179,39722.044696975245,997.337744195343,81.36009532014668,6,13.960744168037543,1.5342474390385972,82.95458938140706,6.304270434740064,2010,2023,6,170,9.642032088268206,-3.3801710161171488
Atlantic,Arctic,-31.387644764344863,-115.11142656798847,2015-07-16 19:22:39.679839904,12.518520226667132,0,2015,7,16,197,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,2022,5.535934291581109,-0.5478177455841775,-2.009073400279075,-2308.0703936513073,-4924.645763741584,-3318.179645470144,4,3,83,31.387644764344863,115.11142656798847,0,0,7277.976438148582,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,7827.0981672664875,10456.807035321195,9691.950504070554,15421.043402953515,13497.690255127081,12369.338694997032,361.7328197371737,12399.185817768619,-219.71351335041405,-345.3342797039654,23481.294501799464,3613.0765654329916,119.31397558697853,7,-30.655214023082028,1.4879345126624262,-112.67542747432334,5.004317585689106,2013,2022,6,170,9.642032088268206,-3.3801710161171488
Atlantic,South Atlantic,35.28713643557068,-40.64652458530846,2015-07-19 08:45:08.554277120,4.92710381866841,0,2015,7,19,200,29,3,summer,-0.4999999999999998,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,2025,5.544147843942505,0.6158767144011643,-0.7094156835064555,3945.794732602992,-3387.5167508450822,3680.3634590766237,14,7,287,35.28713643557068,40.64652458530846,1,0,2965.4560343710846,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,8576.928810973232,591.0061498920004,17949.979127462422,4957.756030748462,6083.792850560469,5752.367077124197,42.58337683363217,4421.748499023675,247.00995504899475,-121.93957375592538,25730.786432919696,-1434.2994586735576,53.82677733885492,34,34.121059881877805,1.7738794035723036,-42.36094837819814,3.8927100916820243,2010,2023,12,170,9.642032088268206,-3.3801710161171488
Indian,North Atlantic,52.00335695249434,-120.94561905249132,2015-07-21 22:07:37.428714336,6.7409846543043335,0,2015,7,21,202,30,3,summer,-0.4999999999999998,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,2027,5.549623545516769,0.9076298009109107,-2.110899268328758,-2016.8314011325522,-3363.798847424936,5020.64631431735,17,3,343,52.00335695249434,120.94561905249132,1,0,2013.9237698084332,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,2421.1016538024696,6832.936190638844,11713.022325453758,9335.632880545436,4225.033936406874,12059.676608494432,246.75925121676997,10692.962057023451,364.0234986674604,-362.83685715747396,7263.304961407409,-6289.578199427107,131.6517827540474,6,52.405331217544926,1.2742326259188361,-117.5872722474398,5.766546491163984,2010,2021,5,170,9.642032088268206,-3.3801710161171488
Pacific,North Indian,-34.78438088691155,2.38030908176192,2015-07-24 11:30:06.303151552,2.2898027415155155,0,2015,7,24,205,30,3,summer,-0.4999999999999998,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,2030,5.557837097878165,-0.6071019747443919,0.04154423069186841,5228.017787933646,217.3190167350339,-3634.589860495226,3,10,70,34.78438088691155,2.38030908176192,0,1,9596.970188748333,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Temperate,16604.617532064676,8462.369603368366,13056.917524504996,7978.850991628417,13875.390079106808,3875.753566164594,107.67365953264333,5129.46570226343,-243.49066620838084,7.140927245285759,49813.85259619403,-82.7975777285813,34.86572851684668,15,-37.41838090395761,1.932016222780584,8.144793566427115,4.6188211950243225,2012,2022,7,170,9.642032088268206,-3.3801710161171488
Arctic,South Pacific,2.636773603845671,71.09021951128808,2015-07-27 00:52:35.177588768,11.821724286401516,0,2015,7,27,208,31,3,summer,-0.4999999999999998,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,2033,5.566050650239562,0.046020381016783574,1.2407583964374913,2062.5207375887812,6020.776201769436,293.09236636771857,9,13,193,2.636773603845671,71.09021951128808,1,1,7914.067589219092,4,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,Indian_Basin,Tropical,14722.667063157458,11870.724968869228,8613.473320379844,6833.0943563823075,9714.347550552358,7907.182319667455,212.43308366225725,8574.42329670647,18.457415226919696,213.27065853386426,44168.00118947237,187.44881429895892,71.13910236431903,2,3.364391812483778,1.029007538885627,70.47023762709125,0.8767867890567709,2015,2021,2,170,9.642032088268206,-3.3801710161171488
Southern,South Atlantic,58.88095049864902,0.5012359422292595,2015-07-29 14:15:04.052026016,10.341697864869747,0,2015,7,29,210,31,3,summer,-0.4999999999999998,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,2035,5.5715263518138265,1.0276664529052224,0.008748217521236664,3292.5214134923363,28.80442833585252,5454.183169513348,18,10,370,58.88095049864902,0.5012359422292595,1,1,821.1153842950772,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,8955.626025582606,4424.577980324767,14723.191156842297,2754.266793510594,3460.280426551114,6547.410143890859,69.61964773045787,5397.935916026602,412.1666534905431,1.5037078266877786,26866.878076747817,29.51324870254473,58.88308389592158,12,59.22205628641506,1.9479432997544204,5.852092709011601,5.512893243887319,2012,2022,7,170,9.642032088268206,-3.3801710161171488
Atlantic,South Pacific,-22.175404032664986,105.96683852916308,2015-08-01 03:37:32.926463232,6.010110157663299,0,2015,8,1,213,31,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,2038,5.579739904175223,-0.3870338133300322,1.849470230263081,-1622.9100465780166,5672.148102475056,-2404.691224316496,5,15,115,22.175404032664986,105.96683852916308,0,1,4587.211075340892,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Indian_Basin,Tropical,13532.098698030946,16520.787091650156,4297.622972411844,11515.5660738489,12473.33582273592,11648.538276176221,105.0391019237336,12728.227821058848,-177.40323226131989,317.9005155874893,40596.29609409284,-2349.8574584483626,108.26227141473458,25,-23.80434108903828,2.1299107035831875,96.29505669557301,5.042392697756984,2010,2023,11,170,8.940135084886673,-7.889244370038421
Indian,South Atlantic,-54.825261181128646,94.68698321364027,2015-08-03 17:00:01.800900448,7.613442425656525,0,2015,8,3,215,32,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,2040,5.585215605749487,-0.9568813208765301,1.6525996158586242,-299.8959866127959,3657.881554879568,-5207.648790739,0,15,15,54.825261181128646,94.68698321364027,0,1,4889.119999332566,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Indian_Basin,Temperate,15330.341189347619,15503.18023390195,6006.510014577968,12608.615152212695,16103.834293314661,10307.550245648543,424.5308409919227,11671.823599719446,-438.60208944902917,284.06094964092085,45991.02356804286,-5191.238585140972,109.41404870344195,4,-57.34590882213171,1.8289986052832101,100.0768918063952,6.628192259696126,2015,2022,4,170,8.940135084886673,-7.889244370038421
Southern,North Atlantic,28.594939651187197,-122.41529725194792,2015-08-06 06:22:30.675337664,5.482038847306743,0,2015,8,6,218,32,3,summer,-0.8660254037844384,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,2043,5.593429158110883,0.49907584632229546,-2.1365499918540576,-2998.6217989735383,-4722.284600235772,3049.251787094135,13,3,263,28.594939651187197,122.41529725194792,1,0,722.0519614484601,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,1804.6556084649776,7799.553402266568,11008.21411129318,11562.704939245004,6827.931181090943,13129.632909408898,66.66832834141597,11895.076839199157,228.75951720949757,-367.2458917558438,5413.966825394933,-3500.4580373015924,125.71068202399431,26,28.2926107231626,1.8041520040971224,-116.83067849477149,4.603560892508173,2010,2023,13,170,8.940135084886673,-7.889244370038421
Indian,North Atlantic,51.98004633998525,1.6165960492905052,2015-08-08 19:44:59.549774880,4.508056329465591,0,2015,8,8,220,32,3,summer,-0.8660254037844384,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,2045,5.598904859685147,0.9072229539719704,0.028214923734851856,3922.5655570964695,110.70426615259538,5019.050210521516,17,10,350,51.98004633998525,1.6165960492905052,1,1,117.27424535555625,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,9648.271230823686,4176.819149181419,15179.557137112315,2067.09080694417,4227.625958254863,5781.899766792387,95.00839820122137,4655.415327718145,415.840370719882,4.849788147871515,28944.813692471056,84.03073755515754,52.00517859111336,25,52.90028066352101,1.6352103237371483,6.399142851999601,4.131723937626008,2010,2023,13,170,8.940135084886673,-7.889244370038421
Pacific,Arctic,-45.69723841110804,21.542794410237033,2015-08-11 09:07:28.424212096,3.3994465131032174,0,2015,8,11,223,33,3,summer,-0.8660254037844384,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,2048,5.607118412046543,-0.7975672693426574,0.37599269253886625,4138.974750946885,1633.9576591960179,-4559.4639354839555,2,11,51,45.69723841110804,21.542794410237033,0,1,9821.60545859105,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,18058.068577135648,10451.35651020902,11058.32956304299,9108.007003088353,15088.844470992357,5502.384819539564,154.77924521029865,6851.541650155438,-365.5779072888643,64.6283832307111,54174.20573140694,-984.4462122060872,50.52058579829996,8,-43.39283680729997,1.8164482709778214,26.21970971202395,5.304566310902764,2011,2021,6,170,8.940135084886673,-7.889244370038421
Atlantic,Arctic,38.67027602501635,-140.0769526279628,2015-08-13 22:29:57.298649312,2.6622790260745166,0,2015,8,13,225,33,3,summer,-0.8660254037844384,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2050,5.6125941136208075,0.6749236392915604,-2.4448040295180746,-3814.739904609333,-3192.225794113141,3980.840983960538,15,2,302,38.67027602501635,140.0769526279628,1,0,2021.8091759385438,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,408.17347824045777,8762.955978818161,9848.466791637598,11326.512525989509,5707.604892083756,14097.469514422253,84.58076783774956,12741.20188277759,309.3622082001308,-420.23085788388846,1224.5204347213732,-5416.814422866461,145.316698646052,30,39.77929474376851,1.5305836741923746,-135.53164533523608,5.288189932216005,2010,2023,12,170,8.940135084886673,-7.889244370038421
Indian,North Atlantic,30.091009882011612,151.18685171268717,2015-08-16 11:52:26.173086528,3.662317737046216,0,2015,8,16,228,33,3,summer,-0.8660254037844384,-0.5000000000000004,-0.7055836101071774,-0.7086266782644601,2053,5.620807665982204,0.5251871976912531,2.638708348110819,-4829.926728533737,2656.7182315182577,3194.260013729925,13,18,278,30.091009882011612,151.18685171268717,1,1,1239.3544033913279,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Pacific_Basin,Temperate,6345.025648721329,13229.11541455204,5366.2515445759955,11358.15885119034,6661.575761519314,15489.227664790538,219.11491961998956,14887.624255259245,240.7280790560929,453.56055513806155,19035.076946163987,4549.365048916694,154.1523045773672,8,28.746651381747476,2.114810393837761,150.91852926085065,4.8854555268191415,2011,2022,7,170,8.940135084886673,-7.889244370038421
Atlantic,South Indian,28.563578873549982,-31.7672709065014,2015-08-19 01:14:55.047523744,3.954567647163163,0,2015,8,19,231,34,3,summer,-0.8660254037844384,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,2056,5.6290212183436,0.49852849749654027,-0.5544434716914531,4757.315098640762,-2945.899435107884,3046.1895165067585,13,8,268,28.563578873549982,31.7672709065014,1,0,3671.0927103262015,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,9694.306402948152,814.0847110051407,18833.770865145063,4430.9640593026525,6831.418340459828,4636.1019705808985,73.70411667080062,3319.219665220617,228.50863098839986,-95.3018127195042,29082.919208844454,-907.3869481352823,42.72045808406742,18,27.979964520865025,1.5304098779775512,-29.28654350389069,5.761944336011458,2010,2023,12,170,8.940135084886673,-7.889244370038421
Indian,North Atlantic,-31.508998014064524,79.47079857994837,2015-08-21 14:37:23.921960960,21.959490762330176,1,2015,8,21,233,34,3,summer,-0.8660254037844384,-0.5000000000000004,-0.7638886127905429,-0.64534811322955,2058,5.634496919917864,-0.5499357593497805,1.387027094409333,992.5609769494902,5340.1890249749695,-3329.6914098117204,4,14,94,31.508998014064524,79.47079857994837,0,1,6573.0779589026115,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Indian_Basin,Temperate,16348.094160641665,14305.242182274189,6880.075499213295,10070.873893622722,13511.184120827736,9010.92274103008,231.07792114902438,10225.590728852148,-252.0719841125162,238.4123957398451,49044.282481924994,-2504.0452346317147,85.48932554877857,8,-30.17984049693664,2.112777351422387,80.52498819561849,3.7757009188020962,2010,2022,6,170,8.940135084886673,-7.889244370038421
Southern,North Pacific,-47.04399023779273,153.13921715712328,2015-08-24 03:59:52.796398176,3.980303282277725,0,2015,8,24,236,35,3,summer,-0.8660254037844384,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,2061,5.642710472279261,-0.8210725229255532,2.672783553318392,-3873.022636989944,1961.5644123021707,-4662.789048386502,1,18,38,47.04399023779273,153.13921715712328,0,1,1470.5929075873923,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Pacific_Basin,Temperate,11293.2130499375,17808.724089859097,3277.9887301834365,16370.319407003764,15238.596441568985,14170.553882223889,152.96315040849325,15525.461659813183,-376.3519219023418,459.4176514713698,33879.6391498125,-7204.279836962928,160.2022373407753,8,-49.505722155515805,1.6193004604935801,152.07190685044932,3.81018002887305,2010,2020,5,170,8.940135084886673,-7.889244370038421
